bibno|copyno|bid|date_key
39881|58604|13349|2004-12-20
29748|50992|13349|2004-12-20
36203|56059|13349|2004-12-20
59668|74252|13429|2004-12-20
39700|58782|10745|2004-12-20
51028|69086|13429|2004-12-20
64749|76338|7681|2004-12-20
64777|76339|7681|2004-12-20
10228|45757|8818|2004-12-20
31029|63532|6398|2004-12-20
6591|36060|8747|2004-12-20
59662|73233|5622|2004-12-20
60935|73079|5622|2004-12-20
22247|47950|13490|2004-12-20
22247|47950|13490|2004-12-20
44635|63248|12425|2004-12-20
31775|52590|11684|2004-12-20
24392|55733|13490|2004-12-20
48005|66021|13972|2004-12-20
36515|55669|13490|2004-12-20
44405|65559|13490|2004-12-20
36611|67258|13490|2004-12-20
3068|29623|13666|2004-12-20
60957|74008|13169|2004-12-20
19049|54615|8972|2004-12-20
48583|76130|7681|2004-12-20
43903|73926|9230|2004-12-20
12906|21846|12773|2004-12-20
56149|70781|1975|2004-12-20
49529|61650|10780|2004-12-20
250|63610|10780|2004-12-20
46087|66128|10780|2004-12-20
19373|50735|10780|2004-12-20
62778|75351|11287|2004-12-20
8415|34312|11323|2004-12-20
37087|58691|10825|2004-12-20
42300|60792|12043|2004-12-20
59282|71820|12043|2004-12-20
58197|71652|12043|2004-12-20
40828|57929|12043|2004-12-20
49759|67913|12043|2004-12-20
58569|71777|12043|2004-12-20
47198|67351|14179|2004-12-20
34301|54133|14179|2004-12-20
7093|48310|14208|2004-12-20
59087|72307|13666|2004-12-20
40906|56424|13511|2004-12-20
36316|68875|13511|2004-12-20
15074|20002|13511|2004-12-20
64820|76368|13218|2004-12-20
64063|74512|11637|2004-12-20
64679|74528|12110|2004-12-20
26980|39169|13731|2004-12-20
25952|60358|10313|2004-12-20
31481|52102|10313|2004-12-20
45691|65236|10313|2004-12-20
59314|71823|12043|2004-12-20
53727|69709|12043|2004-12-20
41445|60168|12043|2004-12-20
61583|74076|12043|2004-12-20
38812|64038|8800|2004-12-20
8639|36782|13349|2004-12-20
22061|47800|14110|2004-12-20
22540|48249|14110|2004-12-20
8568|43779|13149|2004-12-20
61004|73287|9468|2004-12-20
56943|71304|13597|2004-12-20
53433|73964|13594|2004-12-20
36288|57471|13812|2004-12-20
4471|26915|13812|2004-12-20
7023|41184|13279|2004-12-20
22138|47761|13279|2004-12-20
1895|41252|13279|2004-12-20
46341|65351|11806|2004-12-20
64827|76487|101|2004-12-20
63307|76472|101|2004-12-20
21193|47323|12242|2004-12-20
47314|65515|13464|2004-12-20
24465|49229|13464|2004-12-20
22254|47958|13452|2004-12-20
60633|73797|13452|2004-12-20
40825|62969|13658|2004-12-20
26235|66669|13658|2004-12-20
58975|72073|13348|2004-12-20
45136|64722|14100|2004-12-20
39629|58607|14100|2004-12-20
8989|25149|14100|2004-12-20
22660|56499|14100|2004-12-20
61118|74041|12924|2004-12-20
2741|29365|13626|2004-12-20
43732|64036|13626|2004-12-20
48743|69118|13626|2004-12-20
56818|71234|13884|2004-12-20
43391|61823|14223|2004-12-20
49581|69195|14223|2004-12-20
58963|72156|14223|2004-12-20
43470|62600|14223|2004-12-20
33509|53167|14260|2004-12-20
23628|49035|14260|2004-12-20
59467|72653|11917|2004-12-20
59221|72393|11917|2004-12-20
39834|64733|11917|2004-12-20
51578|69400|11866|2004-12-20
45138|64631|11866|2004-12-20
61258|76382|166|2004-12-21
64862|76489|166|2004-12-21
64840|76364|166|2004-12-21
64238|75849|13355|2004-12-21
58960|72212|9741|2004-12-21
58960|72212|9741|2004-12-21
12041|29408|10735|2004-12-21
60078|73420|12462|2004-12-21
1928|25157|14342|2004-12-21
28079|53215|14342|2004-12-21
34088|53216|14342|2004-12-21
48871|65366|14342|2004-12-21
57127|71377|14343|2004-12-21
2842|38968|12501|2004-12-21
2552|34609|12501|2004-12-21
58803|73574|12501|2004-12-21
11679|35719|13085|2004-12-21
47382|65511|13085|2004-12-21
26161|40196|13085|2004-12-21
58963|75557|6644|2004-12-21
35898|54750|13390|2004-12-21
64908|76483|13390|2004-12-21
35393|54406|13390|2004-12-21
38285|57217|13390|2004-12-21
22631|54884|13390|2004-12-21
58395|72121|11416|2004-12-21
8054|41068|3231|2004-12-21
8220|43162|3231|2004-12-21
61239|74165|3231|2004-12-21
64755|76349|81|2004-12-21
10924|45603|12426|2004-12-21
20315|46911|12426|2004-12-21
29962|49424|12426|2004-12-21
45290|73103|75|2004-12-21
35974|S23781|75|2004-12-21
64849|76363|1935|2004-12-21
65033|76347|1935|2004-12-21
3158|43468|11248|2004-12-21
58671|73558|6064|2004-12-21
61560|73109|10251|2004-12-21
11608|41946|10251|2004-12-21
57188|71331|10251|2004-12-21
59524|72014|10251|2004-12-21
46377|65534|11383|2004-12-21
36985|55506|14337|2004-12-21
942|44624|13608|2004-12-21
38765|58020|13762|2004-12-21
21454|47437|13762|2004-12-21
49757|66609|13762|2004-12-21
64818|76378|65|2004-12-21
64772|76355|65|2004-12-21
64774|76342|65|2004-12-21
65014|76468|65|2004-12-21
64796|76384|79|2004-12-21
64776|76424|79|2004-12-21
56777|CD249|13608|2004-12-21
27544|49877|13419|2004-12-21
39735|58625|11672|2004-12-21
38228|57172|11672|2004-12-21
63482|75688|13089|2004-12-21
65109|76701|353|2004-12-21
60640|76740|353|2004-12-21
65081|76671|353|2004-12-21
20589|47236|1975|2004-12-21
13260|50934|1975|2004-12-21
37976|56772|1975|2004-12-21
60571|74199|1975|2004-12-21
45139|67741|11385|2004-12-21
64680|76523|179|2004-12-21
33017|57083|12058|2004-12-21
36826|56719|12058|2004-12-21
59348|71745|13993|2004-12-21
40813|57926|13993|2004-12-21
3227|40475|13649|2004-12-21
3227|40475|13649|2004-12-21
37657|56724|13649|2004-12-21
31442|52020|13649|2004-12-21
8332|30879|13649|2004-12-21
49778|67853|5800|2004-12-21
64212|76320|8385|2004-12-21
64209|75917|10005|2004-12-21
44636|66190|12497|2004-12-21
48743|69116|13501|2004-12-21
48743|69118|13948|2004-12-21
48743|69117|13503|2004-12-21
49581|69197|13701|2004-12-21
61380|74225|7962|2004-12-21
60371|76374|79|2004-12-21
36206|55221|3853|2004-12-21
35923|54791|3853|2004-12-21
39394|57825|3853|2004-12-21
45437|65223|3853|2004-12-21
45866|65297|3853|2004-12-21
61187|74111|10055|2004-12-21
58672|71850|14346|2004-12-21
58672|71850|14346|2004-12-21
56603|70986|14346|2004-12-21
56584|70948|14346|2004-12-21
56568|70932|14346|2004-12-21
39809|68268|7626|2004-12-21
22416|48105|7626|2004-12-21
26496|36460|7357|2004-12-21
61178|73077|7357|2004-12-21
33079|53629|7357|2004-12-21
57568|71493|12167|2004-12-21
43978|62940|13382|2004-12-21
26197|40240|13429|2004-12-21
8709|32145|149|2004-12-21
8709|32143|149|2004-12-21
2797|30006|12710|2004-12-21
60897|73768|12710|2004-12-21
61861|74086|12710|2004-12-21
61826|74085|12710|2004-12-21
8501|30717|13603|2004-12-21
46409|67237|13603|2004-12-21
34954|54154|14028|2004-12-21
22660|56499|14100|2004-12-21
63337|75393|14259|2004-12-21
60125|73472|14259|2004-12-21
56695|71213|14259|2004-12-21
58903|74204|13872|2004-12-21
21792|59110|13872|2004-12-21
50879|68952|13510|2004-12-21
59056|73331|12352|2004-12-21
31340|51973|11385|2004-12-21
9305|31625|11385|2004-12-21
1145|44659|12968|2004-12-21
23268|58458|12968|2004-12-21
53551|69590|12968|2004-12-21
5189|46115|12968|2004-12-21
22664|48173|14338|2004-12-21
53472|72353|14338|2004-12-21
14573|41113|14338|2004-12-21
26331|37848|12539|2004-12-21
26059|42235|12539|2004-12-21
11541|43576|12539|2004-12-21
61201|73460|12539|2004-12-21
4123|24245|13755|2004-12-21
18795|46806|9727|2004-12-21
20326|47066|14310|2004-12-22
3074|21983|13792|2004-12-22
22635|48209|13626|2004-12-22
3717|31745|13626|2004-12-22
39891|57768|14015|2004-12-22
6680|28015|12704|2004-12-22
3719|29163|12704|2004-12-22
3345|28903|12704|2004-12-22
49212|68574|12242|2004-12-22
15312|56368|12676|2004-12-22
24392|55731|12676|2004-12-22
61464|66917|13738|2004-12-22
42701|G61458|14051|2004-12-22
45125|64485|12710|2004-12-22
34618|G53923|4985|2004-12-22
42826|G61503|4985|2004-12-22
59234|72477|10320|2004-12-22
39697|58635|10331|2004-12-22
64904|76431|14350|2004-12-22
64861|76486|14350|2004-12-22
22265|76350|14350|2004-12-22
64771|76348|14350|2004-12-22
65035|76430|14350|2004-12-22
35454|76433|14350|2004-12-22
64764|76352|14350|2004-12-22
35239|68705|12079|2004-12-22
35239|68703|12079|2004-12-22
21454|47436|13297|2004-12-22
1315|45034|13085|2004-12-22
25598|49428|13085|2004-12-22
64346|76237|13085|2004-12-22
25598|49428|13022|2004-12-22
64346|76237|13022|2004-12-22
42991|74121|6199|2004-12-22
58669|71846|6199|2004-12-22
103|34189|11816|2004-12-22
64837|76493|1|2004-12-22
65078|76686|1|2004-12-22
11945|28121|10699|2004-12-22
59621|73315|10699|2004-12-22
22735|54152|10699|2004-12-22
103|56532|11816|2004-12-22
54236|70148|9088|2004-12-22
45693|69734|2842|2004-12-22
1063|43856|2842|2004-12-22
7266|19172|14315|2004-12-22
11157|40778|14315|2004-12-22
44249|67255|2676|2004-12-22
65138|76763|2676|2004-12-22
4756|40989|2842|2004-12-22
42487|60457|13639|2004-12-22
49967|68751|14220|2004-12-22
38000|57276|9159|2004-12-22
1113|55156|13611|2004-12-22
39762|58702|13611|2004-12-22
46517|65904|8558|2004-12-22
3555|24638|8558|2004-12-22
64832|76365|49|2004-12-22
4776|76428|49|2004-12-22
23268|48945|12882|2004-12-22
48471|67402|12882|2004-12-22
52168|69575|12882|2004-12-22
9392|42142|6514|2004-12-22
31413|52014|11672|2004-12-22
43955|75916|10667|2004-12-22
64813|76429|14350|2004-12-22
65033|76346|14350|2004-12-22
65143|76724|171|2004-12-22
37321|66719|8309|2004-12-22
61418|73082|13746|2004-12-22
61418|73081|13746|2004-12-22
11598|32711|13746|2004-12-22
16231|32836|13503|2004-12-22
46003|65416|13503|2004-12-22
38812|64114|13503|2004-12-22
33056|53635|12382|2004-12-22
33171|53645|12382|2004-12-22
11070|43053|13591|2004-12-22
11608|43736|12352|2004-12-22
3170|21949|13501|2004-12-22
46030|64989|13501|2004-12-22
32381|76230|13378|2004-12-22
58438|75784|13560|2004-12-22
57051|70936|13560|2004-12-22
6590|33345|13560|2004-12-22
25903|56921|11847|2004-12-22
41813|59958|13939|2004-12-22
31432|52007|13239|2004-12-22
39724|73756|13239|2004-12-22
56163|71085|13341|2004-12-22
60842|73984|13210|2004-12-22
60539|73664|13210|2004-12-22
32885|57166|11865|2004-12-22
38223|57174|11865|2004-12-22
1487|45215|12629|2004-12-22
31003|52842|12629|2004-12-22
38250|57038|12629|2004-12-22
39127|57698|12629|2004-12-22
44909|64266|8866|2004-12-22
64103|74522|8866|2004-12-22
38223|57174|11865|2004-12-22
32885|57166|11865|2004-12-22
32122|58745|11865|2004-12-22
28175|49590|11865|2004-12-22
62921|75382|13666|2004-12-28
5969|22539|9117|2004-12-28
8939|42091|9117|2004-12-28
14068|36370|9117|2004-12-28
63305|75562|9117|2004-12-28
45592|67176|13335|2004-12-28
39369|67313|13407|2004-12-28
27230|50063|7539|2004-12-28
7088|45844|7539|2004-12-28
2015|26415|13592|2004-12-28
14117|42009|13639|2004-12-28
7799|31048|14321|2004-12-28
22607|48235|14321|2004-12-28
43470|62600|14321|2004-12-28
48743|67861|14321|2004-12-28
43732|63958|14321|2004-12-28
59665|74254|4960|2004-12-28
60623|75069|4960|2004-12-28
44533|63510|4960|2004-12-28
46022|66124|4960|2004-12-28
46064|67373|10935|2004-12-28
46065|63972|10935|2004-12-28
21193|47322|10935|2004-12-28
51978|69489|4960|2004-12-28
26851|39036|9468|2004-12-28
49527|68139|5880|2004-12-28
31783|52601|13429|2004-12-28
45739|64098|11072|2004-12-28
22562|48161|11072|2004-12-28
26508|49594|11072|2004-12-28
9923|45715|9436|2004-12-29
40141|64669|9436|2004-12-29
39367|68259|9436|2004-12-29
58961|75546|11060|2004-12-29
45557|64673|11060|2004-12-29
36912|67212|13372|2004-12-29
46060|32406|13372|2004-12-29
46060|65585|13372|2004-12-29
48220|69479|13372|2004-12-29
61453|76684|56|2004-12-29
61453|76685|56|2004-12-29
59234|72477|10066|2004-12-29
50605|69102|10066|2004-12-29
1216|44964|14204|2004-12-29
48864|68630|14204|2004-12-29
6545|43344|30|2004-12-29
64351|76236|11801|2004-12-29
63413|76663|11801|2004-12-29
46771|66198|9418|2004-12-29
49050|68002|9418|2004-12-29
58985|72130|9418|2004-12-29
47391|65629|9418|2004-12-29
53420|72157|9418|2004-12-29
58986|72451|9418|2004-12-29
19605|76704|63|2004-12-29
44772|64229|11075|2004-12-29
41096|68442|10262|2004-12-30
60708|73323|10262|2004-12-30
31014|51687|10262|2004-12-30
46763|66686|1|2004-12-30
63558|75597|11075|2004-12-30
25903|49522|4187|2004-12-30
39714|60706|14117|2004-12-30
13544|59394|86|2004-12-30
44556|69437|86|2004-12-30
33024|53200|13027|2004-12-30
39648|73634|14355|2004-12-30
38994|58312|14355|2004-12-30
37047|56078|14355|2004-12-30
39694|58629|14355|2004-12-30
52029|75414|3969|2004-12-30
8452|19048|4349|2004-12-30
11957|45938|4349|2004-12-30
28870|50622|13251|2005-01-04
23957|56855|13251|2005-01-04
46503|72345|5743|2005-01-04
61808|74480|5743|2005-01-04
40956|58713|6205|2005-01-04
59230|72507|6205|2005-01-04
40956|68358|13578|2005-01-04
46503|65423|13578|2005-01-04
46505|65424|14015|2005-01-04
28599|50617|14015|2005-01-04
16381|26946|4960|2005-01-04
60623|75068|4960|2005-01-04
60672|73694|179|2005-01-04
59487|72603|13741|2005-01-04
60740|73893|12242|2005-01-04
41256|59319|13407|2005-01-04
1096|44848|13741|2005-01-04
38172|57019|10742|2005-01-04
38090|57180|10742|2005-01-04
22570|48196|10742|2005-01-04
48792|67770|10742|2005-01-04
64238|75849|5088|2005-01-04
28377|54279|5088|2005-01-04
45022|64617|13348|2005-01-04
38395|57216|13348|2005-01-04
48833|67742|13348|2005-01-04
59210|72386|13251|2005-01-05
64908|76484|14361|2005-01-05
63148|75435|10263|2005-01-05
42067|60739|171|2005-01-05
42070|68049|171|2005-01-05
36391|55312|171|2005-01-05
49458|68682|171|2005-01-05
36223|68396|171|2005-01-05
36484|55435|171|2005-01-05
58955|72193|171|2005-01-05
15759|46580|171|2005-01-05
40249|59126|14304|2005-01-05
26998|63540|14304|2005-01-05
38000|57277|14304|2005-01-05
6994|19558|4388|2005-01-05
45568|64686|4388|2005-01-05
25565|40321|4388|2005-01-05
51978|69491|4388|2005-01-05
64459|75877|6008|2005-01-05
21454|47437|13517|2005-01-05
60356|73555|6587|2005-01-05
18795|47986|6587|2005-01-05
57081|71739|11130|2005-01-05
20160|62803|12704|2005-01-05
895|65115|2842|2005-01-05
25903|56921|11446|2005-01-05
13945|42369|5800|2005-01-05
12376|33868|5800|2005-01-05
51602|69739|5800|2005-01-05
56357|60391|5800|2005-01-05
39804|58662|3853|2005-01-05
39805|58658|3853|2005-01-05
39867|58659|3853|2005-01-05
43324|61842|3853|2005-01-05
61020|74033|13251|2005-01-07
22806|48876|13251|2005-01-07
46018|63967|14351|2005-01-07
14366|40021|14362|2005-01-07
4577|34577|14362|2005-01-07
2451|25851|14362|2005-01-07
624|67841|12129|2005-01-07
13199|66554|12129|2005-01-07
23628|49035|14364|2005-01-07
4144|24257|10728|2005-01-07
50789|68679|10728|2005-01-07
35536|54344|4039|2005-01-07
39826|64702|9817|2005-01-07
59226|72452|10711|2005-01-07
54236|70344|9088|2005-01-07
35239|68704|11665|2005-01-07
27890|50284|10225|2005-01-07
46502|67186|8335|2005-01-07
35978|54889|13405|2005-01-07
38794|57671|10388|2005-01-07
9980|54607|10388|2005-01-07
8029|41801|13755|2005-01-07
9392|45797|5108|2005-01-07
9959|52115|5108|2005-01-07
33166|53647|12850|2005-01-07
44713|64219|12850|2005-01-07
60221|72713|12850|2005-01-07
7607|53674|5108|2005-01-07
237|75541|12285|2005-01-07
60623|75070|12562|2005-01-07
5856|42766|2504|2005-01-07
64126|75894|2504|2005-01-07
29748|50992|13609|2005-01-07
36203|55141|13611|2005-01-07
44898|64104|13348|2005-01-07
2813|21667|13348|2005-01-07
3489|25184|13348|2005-01-07
38552|57424|13348|2005-01-07
38034|57469|13348|2005-01-07
38511|57417|13366|2005-01-07
38042|56858|13366|2005-01-07
49367|68095|13366|2005-01-07
5593|45485|13366|2005-01-07
32789|58574|13366|2005-01-07
54041|69921|12574|2005-01-07
64475|76334|101|2005-01-10
60776|76705|146|2005-01-10
6204|43442|10121|2005-01-10
29782|62971|69|2005-01-10
52201|69570|13991|2005-01-10
60490|73669|13991|2005-01-10
23353|48996|13991|2005-01-10
58599|71768|14336|2005-01-10
59395|73592|13991|2005-01-10
38765|58020|14119|2005-01-10
5484|40468|14119|2005-01-10
46503|72344|6205|2005-01-10
8639|36781|13437|2005-01-10
44898|64012|13437|2005-01-10
64768|76358|12949|2005-01-10
43903|73926|9230|2005-01-10
10924|45603|12866|2005-01-10
34283|53877|12866|2005-01-10
59648|73222|13930|2005-01-10
35393|54406|13930|2005-01-10
22631|54884|13930|2005-01-10
38285|57217|13930|2005-01-10
35898|54750|13930|2005-01-10
35898|54750|13405|2005-01-10
22652|76716|577|2005-01-10
12746|49599|11628|2005-01-10
18511|67233|11628|2005-01-10
61227|74163|11628|2005-01-10
65187|76695|11628|2005-01-10
58783|76702|11628|2005-01-10
63741|75769|9281|2005-01-10
61445|74263|55|2005-01-10
8115|33290|13755|2005-01-10
6599|33883|11435|2005-01-10
6540|24148|11435|2005-01-10
61948|63631|9063|2005-01-10
10784|38960|13568|2005-01-10
64767|76462|9383|2005-01-10
64765|76340|9383|2005-01-10
62207|74992|3998|2005-01-10
61388|74234|14324|2005-01-10
61374|74228|14324|2005-01-10
54206|70514|14324|2005-01-10
37486|64200|9436|2005-01-10
60876|73989|9436|2005-01-10
32050|53592|9436|2005-01-10
64625|76434|13349|2005-01-10
4300|21695|6008|2005-01-10
59016|72256|6008|2005-01-10
61808|74481|14361|2005-01-10
61847|74548|13894|2005-01-10
25008|49301|14319|2005-01-10
32885|57166|11865|2005-01-10
39127|57698|11865|2005-01-10
38002|57139|12629|2005-01-10
38228|57172|12629|2005-01-10
38733|57600|12629|2005-01-10
23628|49035|14354|2005-01-10
1145|44659|13146|2005-01-10
5189|46115|13146|2005-01-10
53551|69590|13146|2005-01-10
50879|68952|14310|2005-01-10
48743|69117|14330|2005-01-10
46408|67224|14238|2005-01-10
48743|69116|13996|2005-01-10
48743|69116|13996|2005-01-10
64208|76186|9281|2005-01-10
46087|73677|10744|2005-01-10
23268|48945|10744|2005-01-10
44564|72537|9326|2005-01-10
60320|73528|13871|2005-01-10
22061|47801|13871|2005-01-10
22540|48249|13871|2005-01-10
60761|73930|13197|2005-01-10
59339|71751|13881|2005-01-10
61397|74079|13881|2005-01-10
59339|71751|13881|2005-01-10
61397|74079|13881|2005-01-10
30897|54429|9117|2005-01-11
59602|76381|9117|2005-01-11
61187|76720|149|2005-01-11
65174|76719|149|2005-01-11
65178|76707|149|2005-01-11
58910|72034|5925|2005-01-11
45328|64058|5925|2005-01-11
40287|57727|6644|2005-01-11
49400|68319|6644|2005-01-11
63143|75416|14369|2005-01-11
6863|25154|13698|2005-01-11
46039|63979|4388|2005-01-11
52168|69575|14371|2005-01-11
64875|76027|62|2005-01-11
31437|51947|13979|2005-01-11
45759|65258|14370|2005-01-11
9719|50978|14370|2005-01-11
10012|55871|14370|2005-01-11
64212|76320|8049|2005-01-11
65186|76687|6178|2005-01-11
51578|69400|13360|2005-01-11
51578|69400|13360|2005-01-11
43390|41501|9|2005-01-11
43390|42174|16|2005-01-11
43390|42176|53|2005-01-11
58659|71839|13579|2005-01-11
103|73494|13579|2005-01-11
103|56533|13579|2005-01-11
51027|69039|10590|2005-01-11
44898|64012|13437|2005-01-11
8639|36781|13437|2005-01-11
65081|76741|12503|2005-01-11
8709|32143|12503|2005-01-11
61380|74225|9694|2005-01-11
44924|64258|9694|2005-01-11
65171|76691|114|2005-01-11
60443|76703|114|2005-01-11
6141|24183|2859|2005-01-11
49334|68288|2859|2005-01-11
49590|68306|2859|2005-01-11
38577|57489|2859|2005-01-11
49434|68281|2859|2005-01-11
49473|68172|13419|2005-01-11
2065|32302|13419|2005-01-11
2065|32303|13419|2005-01-11
39384|64077|13419|2005-01-11
38892|57797|13419|2005-01-11
7576|25163|3076|2005-01-11
22646|48230|3076|2005-01-11
6510|24561|14302|2005-01-11
1145|71389|10204|2005-01-11
208|S21870|10204|2005-01-11
62948|75311|13261|2005-01-11
58967|72120|13772|2005-01-11
39826|65054|11851|2005-01-11
38000|57276|14188|2005-01-11
46010|65819|13556|2005-01-11
2815|18949|14352|2005-01-11
36452|55340|13349|2005-01-11
39881|58604|13349|2005-01-11
36203|71837|13349|2005-01-11
46377|65534|11383|2005-01-11
8345|41276|4086|2005-01-11
4083|33251|4086|2005-01-11
20579|47044|14238|2005-01-11
38409|58209|14238|2005-01-11
59049|72258|14175|2005-01-11
2057|41190|14175|2005-01-11
56601|70958|14175|2005-01-11
38956|57921|12373|2005-01-11
46010|65821|13556|2005-01-12
65163|76694|56|2005-01-12
21376|49512|3998|2005-01-12
36403|55318|13437|2005-01-12
27472|68583|9871|2005-01-12
39888|58628|8061|2005-01-12
5129|42789|14323|2005-01-12
850|44587|14323|2005-01-12
14300|48914|14212|2005-01-12
16372|20217|13486|2005-01-12
62358|75108|14098|2005-01-12
12852|46321|14098|2005-01-12
22061|47800|14098|2005-01-12
24156|S24125|13630|2005-01-12
24156|S24125|13630|2005-01-12
29886|66154|13630|2005-01-12
48705|67767|179|2005-01-12
38908|57785|179|2005-01-12
29554|50925|11926|2005-01-12
39735|58625|11926|2005-01-12
59314|71823|12043|2005-01-12
61583|74076|12043|2005-01-12
53727|69709|12043|2005-01-12
41445|60168|12043|2005-01-12
56943|71304|13027|2005-01-12
12298|36090|11330|2005-01-12
6138|34594|1405|2005-01-12
46511|65896|1405|2005-01-12
38139|57693|10590|2005-01-12
55295|70454|9026|2005-01-12
