bid,gender,department
14902,F,Mathematics
14903,F,Psychology
14904,F,Economics
14905,F,Statistics
14906,F,Statistics
14907,F,Statistics
14908,F,Statistics
14909,F,Economics
14910,F,Statistics
14911,F,Statistics
14912,F,Low
14913,F,Informatics
14914,F,Psychology
14915,F,Low
14916,F,Informatics
14917,F,Informatics
14918,F,Informatics
14919,F,Statistics
14920,F,Statistics
14921,F,Statistics
14922,F,Informatics
14923,F,Statistics
14924,F,Mathematics
14925,F,Psychology
14926,F,Psychology
14927,F,Low
14928,F,Economics
14929,F,Biology
14930,F,Statistics
14931,F,Statistics
14932,F,Statistics
14933,F,Mathematics
14934,F,Economics
14935,F,Economics
14936,F,Mathematics
14937,F,Economics
14938,F,Physics
14939,F,Economics
14940,F,Economics
14941,F,Informatics
14942,F,Statistics
14943,F,Mathematics
14944,F,Statistics
14945,F,Psychology
14946,F,BusinessAdministration
14947,F,BusinessAdministration
14948,F,Psychology
14949,F,Statistics
14950,F,Statistics
14951,F,Statistics
14952,F,Medicine
14953,F,Statistics
14955,F,Low
14956,F,Psychology
14957,F,Mathematics
14958,F,Economics
14959,F,Mathematics
14960,F,Low
14961,F,Economics
14962,F,Economics
14963,F,Economics
14964,F,Low
14965,F,Mathematics
14967,F,Economics
14968,F,Biology
14970,F,Medicine
14971,F,Mathematics
14974,F,Psychology
14975,F,Economics
14976,F,Psychology
14977,F,Informatics
14978,F,Psychology
14979,F,Mathematics
14980,F,Physics
14981,F,BusinessAdministration
14982,F,Low
14983,F,BusinessAdministration
14984,F,Economics
14985,F,Mathematics
14986,F,Mathematics
14987,F,Mathematics
14988,F,Economics
14989,F,Mathematics
14990,F,Mathematics
14991,F,Mathematics
14993,F,Mathematics
14994,F,Mathematics
14995,F,Economics
14996,F,Mathematics
14997,F,Informatics
14998,F,Informatics
14999,F,Informatics
15000,M,Psychology
15001,M,Economics
15002,M,Informatics
15003,M,Informatics
15004,M,Mathematics
15005,M,Economics
15006,M,Informatics
15007,M,Low
15008,M,Mathematics
15009,M,Statistics
15010,M,Economics
15011,M,Economics
15012,M,Economics
15013,M,Mathematics
15014,M,BusinessAdministration
15015,M,Statistics
15016,M,Informatics
15017,M,Mathematics
15018,M,Statistics
15019,M,BusinessAdministration
15020,M,Mathematics
15021,M,Informatics
15022,M,Statistics
15023,M,Statistics
15024,M,Statistics
15025,M,BusinessAdministration
15027,M,Mathematics
15028,M,Mathematics
15029,M,Economics
15031,M,Mathematics
15032,M,Informatics
15033,M,Economics
15034,M,Low
15035,M,Mathematics
15036,M,Mathematics
15037,M,Informatics
15038,M,Psychology
15039,M,BusinessAdministration
15040,M,Economics
15041,M,Economics
15042,M,Economics
15043,M,Physics
15044,M,Informatics
15045,M,Economics
15046,M,Informatics
15047,M,Informatics
15048,M,Statistics
15049,M,Informatics
15050,M,Mathematics
15051,M,Physics
15052,M,Mathematics
15053,M,Low
15054,M,Physics
15055,M,Informatics
15056,M,Mathematics
15057,M,Mathematics
15058,M,BusinessAdministration
15059,M,Economics
15060,M,Low
15061,M,Mathematics
15062,M,Informatics
15063,M,Economics
15066,M,Psychology
15067,M,Mathematics
15068,M,Economics
15070,M,Informatics
15071,M,Low
15072,M,Economics
15073,M,Statistics
15074,M,Mathematics
15075,M,Economics
15076,M,Mathematics
15077,M,Economics
15078,M,Informatics
15080,M,Informatics
15081,M,Informatics
15082,M,Statistics
15083,M,Mathematics
15084,M,Statistics
15085,M,Mathematics
15086,M,Psychology
15087,M,Informatics
15088,M,Informatics
15089,M,Mathematics
15090,M,Informatics
15091,M,Informatics
15092,M,Informatics
15093,M,Psychology
15094,M,Physics
15095,M,Economics
15096,M,Statistics
15098,M,Economics
15099,M,Informatics
15100,M,Economics
15101,M,Informatics
15102,M,Physics
15103,M,Low
15104,M,Informatics
15105,M,Economics
15106,M,Economics
15107,M,Economics
15108,M,BusinessAdministration
15109,M,BusinessAdministration
15110,M,Mathematics
15111,M,Informatics
15112,M,Informatics
15114,M,Low
15115,M,Informatics
15116,M,Informatics
15117,M,Informatics
15118,M,Informatics
15119,M,Low
15120,M,BusinessAdministration
15121,M,BusinessAdministration
15122,M,Informatics
15123,M,Informatics
15124,M,Economics
15125,M,BusinessAdministration
15126,M,Psychology
15127,M,Informatics
15128,M,Psychology
15129,M,Informatics
15130,M,Psychology
15131,M,Informatics
15132,M,Medicine
15133,M,Medicine
15134,M,Psychology
15135,M,BusinessAdministration
15136,M,BusinessAdministration
15137,M,BusinessAdministration
15138,M,Physics
15139,M,Physics
15140,M,Informatics
15141,M,Psychology
15142,M,Informatics
15143,M,Low
15144,M,Psychology
15145,M,Informatics
15146,M,Mathematics
15147,M,Statistics
15148,M,Statistics
15149,M,Statistics
15150,M,BusinessAdministration
15151,M,Informatics
15152,M,BusinessAdministration
15153,M,Economics
15154,M,Mathematics
15155,M,Economics
15156,M,Economics
15157,M,BusinessAdministration
15158,M,Economics
15159,M,Economics
15160,M,Economics
15161,M,BusinessAdministration
15162,M,Psychology
15163,M,Mathematics
15164,M,Economics
15165,M,Psychology
15166,M,Informatics
15167,M,Mathematics
15168,M,Informatics
15170,M,Informatics
15171,M,Mathematics
15172,M,Economics
15173,M,BusinessAdministration
15174,M,Physics
15175,M,Physics
15176,M,Physics
15177,M,Psychology
15178,M,Medicine
15179,M,BusinessAdministration
15180,M,Low
15181,M,Low
15182,M,Low
15183,M,Low
15184,M,Economics
15185,M,Mathematics
15186,M,Mathematics
15187,M,Informatics
15188,M,Statistics
15189,M,Statistics
15190,M,Mathematics
15191,M,Psychology
15192,M,Statistics
15193,M,Mathematics
15194,M,Statistics
15195,M,Informatics
15196,M,Physics
15197,M,Mathematics
15198,M,Statistics
15199,M,Informatics
15200,M,Statistics
15201,M,Psychology
15202,M,Mathematics
15203,M,Mathematics
15204,M,BusinessAdministration
15205,M,Informatics
15206,M,Economics
15207,M,Economics
15208,M,BusinessAdministration
15209,M,Informatics
15210,M,Economics
15211,M,Low
15212,M,Low
15213,M,Economics
15214,M,Mathematics
15215,M,Informatics
15216,M,Mathematics
15217,M,Informatics
15218,M,Economics
15219,M,Informatics
15220,M,Economics
15221,M,Informatics
15222,M,Economics
15223,M,Informatics
15224,M,Economics
15225,M,Informatics
15226,M,Informatics
15227,M,Medicine
15228,M,Informatics
15229,M,Economics
15230,M,Mathematics
15231,M,Statistics
15232,M,Psychology
15233,M,Low
15234,M,Economics
15235,M,Mathematics
15236,M,Mathematics
15237,M,BusinessAdministration
15238,M,Informatics
15239,M,Informatics
15240,M,Mathematics
15241,M,Psychology
15243,M,Psychology
15244,M,Physics
15245,M,Low
15246,M,Mathematics
15247,M,Informatics
15248,M,Medicine
15249,M,Mathematics
15250,M,Economics
15251,M,Psychology
15252,M,Economics
15253,M,Mathematics
15254,M,Psychology
15255,M,Low
15256,M,Informatics
15257,M,Medicine
15258,M,Low
15259,M,Physics
15260,M,Mathematics
15261,M,Psychology
15262,M,Psychology
15263,M,Psychology
15264,M,Psychology
15265,M,Psychology
15266,M,Economics
15267,M,BusinessAdministration
15268,M,Statistics
15269,M,Informatics
15270,M,Economics
15271,M,Low
15272,M,Informatics
15273,M,Low
15274,M,Low
15275,M,Informatics
15276,M,Mathematics
15277,M,Physics
15278,M,Mathematics
15279,M,Economics
15280,M,Informatics
15281,M,BusinessAdministration
15282,M,Informatics
15283,M,Informatics
15284,M,Informatics
15285,M,Physics
15286,M,BusinessAdministration
15287,M,Medicine
15288,M,Mathematics
15289,M,Informatics
15290,M,Economics
15291,M,Psychology
15292,M,Informatics
15293,M,Mathematics
15294,M,Economics
15295,M,Statistics
15296,M,Psychology
15297,M,Informatics
15298,M,Informatics
15299,M,Medicine
15300,M,Medicine
15301,M,Economics
15302,M,Psychology
15303,M,BusinessAdministration
15304,M,Mathematics
15305,M,Medicine
15306,M,Mathematics
15307,M,Informatics
15310,M,Psychology
15311,M,Medicine
15312,M,Low
15313,M,Informatics
15314,M,Low
15315,M,Mathematics
15316,M,Low
15317,M,Physics
15318,M,Physics
15319,M,Low
15320,M,Mathematics
15321,M,Low
15322,M,Statistics
15323,M,Mathematics
15324,M,Economics
15325,M,Physics
15326,M,Medicine
15327,M,Psychology
15328,M,BusinessAdministration
15329,M,BusinessAdministration
15330,M,Economics
15331,M,Medicine
15332,M,Medicine
15333,M,Low
15334,M,Economics
15335,M,BusinessAdministration
15336,M,Informatics
15337,M,Psychology
15338,M,Low
15339,M,Economics
15340,M,Economics
15341,M,Economics
15342,M,Economics
15343,M,Economics
15345,M,Economics
15346,M,Statistics
15347,M,Mathematics
15348,M,Economics
15349,M,Economics
15350,M,Economics
15352,M,Economics
15353,M,Mathematics
15354,M,Psychology
15355,M,Mathematics
15356,M,Low
15358,M,Economics
15359,M,Low
15360,M,Economics
15361,M,Economics
15362,M,Medicine
15363,M,Medicine
15364,M,Informatics
15365,M,Economics
15366,M,Economics
15367,M,Informatics
15368,M,Physics
15369,M,Medicine
15370,M,Economics
15371,M,Medicine
15372,M,Mathematics
15373,M,Medicine
15374,M,Medicine
15375,M,Low
15376,M,Mathematics
15377,M,Psychology
15378,M,Psychology
15379,M,Mathematics
15380,M,Mathematics
15381,M,Psychology
15382,M,Psychology
15383,M,BusinessAdministration
15384,M,Medicine
15385,M,Medicine
15386,M,Medicine
15387,M,Economics
15388,M,Economics
15389,M,Economics
15390,M,Informatics
15391,M,Mathematics
15392,M,Medicine
15393,M,Mathematics
15394,M,Statistics
15395,M,BusinessAdministration
15396,M,BusinessAdministration
15397,M,Low
15398,M,Medicine
15399,M,Medicine
15400,M,Economics
15401,M,Informatics
15402,M,Economics
15403,M,Economics
15404,M,BusinessAdministration
15405,M,BusinessAdministration
15406,M,Low
15408,M,Biology
15409,M,Statistics
15410,M,Mathematics
15411,M,Mathematics
15412,M,BusinessAdministration
15413,M,Economics
15414,M,Economics
15415,M,BusinessAdministration
15416,M,Medicine
15417,M,Medicine
15418,M,Medicine
15419,M,Low
15420,M,Low
15421,M,Medicine
15422,M,Low
15423,M,Biology
15424,M,Medicine
15425,M,Informatics
15426,M,BusinessAdministration
15427,M,BusinessAdministration
15428,M,BusinessAdministration
15429,M,Economics
15431,M,Statistics
15432,M,Informatics
15433,M,Statistics
15434,M,Medicine
15435,M,Physics
15436,M,Economics
15437,M,Physics
15438,M,Mathematics
15439,M,Mathematics
15440,M,Psychology
15441,M,Medicine
15442,M,Medicine
15443,M,Statistics
15444,M,Statistics
15445,M,BusinessAdministration
15446,M,Medicine
15447,M,Mathematics
15448,M,Medicine
15449,M,Psychology
15450,M,BusinessAdministration
15451,M,Economics
15452,M,Informatics
15453,M,Economics
15454,M,Economics
15455,M,Economics
15456,M,Low
15457,M,Medicine
15458,M,Low
15459,M,Low
15460,M,Informatics
15461,M,BusinessAdministration
15462,M,Economics
15463,M,Mathematics
15465,M,Economics
15466,M,Low
15467,M,Mathematics
15469,M,BusinessAdministration
15470,M,BusinessAdministration
15471,M,Informatics
15472,M,Economics
15473,M,Economics
15474,M,Mathematics
15475,M,BusinessAdministration
15476,M,Economics
15477,M,Psychology
15478,M,Psychology
15479,M,Medicine
15480,M,Statistics
15481,M,Economics
15482,M,Economics
15483,M,Statistics
15484,M,Economics
15485,M,BusinessAdministration
15486,M,Mathematics
15487,M,Mathematics
15488,M,Psychology
15489,M,BusinessAdministration
15490,M,Mathematics
15491,M,Informatics
15492,M,Mathematics
15493,M,Economics
15494,M,Statistics
15495,M,Low
15496,M,Statistics
15497,M,Economics
15498,M,Economics
15499,M,Psychology
15501,M,Medicine
15502,M,Psychology
15503,M,Statistics
15504,M,Low
15505,M,Psychology
15506,M,Economics
15507,M,Economics
15508,M,Low
15509,M,Economics
15510,M,Mathematics
15511,M,Medicine
15512,M,Economics
15513,M,Mathematics
15514,M,Economics
15515,M,Economics
15516,M,Economics
15517,M,Economics
15518,M,Psychology
15519,M,Economics
15520,M,Psychology
15521,M,Mathematics
15522,M,BusinessAdministration
15523,M,Low
15524,M,Statistics
15525,M,Mathematics
15526,M,Informatics
15527,M,Medicine
15528,M,Psychology
15529,M,Psychology
15530,M,BusinessAdministration
15531,M,Statistics
15532,M,Psychology
15533,M,BusinessAdministration
15534,M,Biology
15535,M,Statistics
15536,M,Psychology
15537,M,Medicine
15538,M,Medicine
15539,M,Statistics
15540,M,Medicine
15541,M,Informatics
15542,M,Mathematics
15543,M,Mathematics
15544,M,Statistics
15545,M,Informatics
15546,M,BusinessAdministration
15547,M,Medicine
15548,M,BusinessAdministration
15549,M,Low
15550,M,Medicine
15551,M,Economics
15552,M,Low
15553,M,Statistics
15554,M,Low
15555,M,Mathematics
15556,M,Medicine
15557,M,Psychology
15558,M,Psychology
15559,M,Biology
15560,M,Biology
15561,M,Statistics
15562,M,Medicine
15563,M,Statistics
15564,M,BusinessAdministration
15565,M,Psychology
15567,M,Mathematics
15568,M,Mathematics
15569,M,BusinessAdministration
15570,M,Mathematics
15571,M,Medicine
15572,M,Low
15573,M,Medicine
15574,M,Psychology
15575,M,Low
15576,M,Physics
15577,M,Informatics
15578,M,Informatics
15579,M,BusinessAdministration
15580,M,Mathematics
15581,M,Economics
15582,M,Mathematics
15583,M,Psychology
15584,M,Economics
15585,M,Psychology
15586,M,Economics
15587,M,Economics
15588,M,BusinessAdministration
15589,M,Low
15590,M,Psychology
15591,M,BusinessAdministration
15592,M,Mathematics
15593,M,Mathematics
15594,M,Informatics
15595,M,Informatics
15596,M,Medicine
15597,M,Mathematics
15598,M,Mathematics
15599,M,Economics
15600,M,Psychology
15601,M,Statistics
15602,M,Low
15603,M,BusinessAdministration
15604,M,Medicine
15605,M,Economics
15606,M,Biology
15607,M,Informatics
15608,M,Medicine
15609,M,Psychology
15610,M,Psychology
15611,M,Informatics
15612,M,Statistics
15614,M,Medicine
15615,M,Biology
15616,M,Mathematics
15617,M,Physics
15618,M,Physics
15619,M,Economics
15620,M,Psychology
15621,M,Low
15622,M,BusinessAdministration
15623,M,Economics
15624,M,Mathematics
15625,M,Statistics
15626,M,Informatics
15627,M,Informatics
15628,M,BusinessAdministration
15629,M,Mathematics
15630,M,Psychology
15631,M,Mathematics
15632,M,Informatics
15633,M,Psychology
15634,M,Psychology
15635,M,Economics
15636,M,BusinessAdministration
15637,M,BusinessAdministration
15638,M,Psychology
15639,M,Statistics
15640,M,Low
15641,M,Psychology
15642,M,Psychology
15644,M,Informatics
15645,M,Mathematics
15646,M,Mathematics
15647,M,Psychology
15648,M,Economics
15649,M,Biology
15650,M,Mathematics
15651,M,Mathematics
15652,M,Economics
15653,M,Statistics
15654,M,Statistics
15655,M,Statistics
15656,M,Economics
15657,M,Informatics
15658,M,Mathematics
15659,M,Low
15660,M,Economics
15661,M,Psychology
15662,M,Psychology
15663,M,Mathematics
15664,M,Medicine
15665,M,Physics
15666,M,Medicine
15667,M,Low
15668,M,Low
15669,M,Statistics
15670,M,Mathematics
15671,M,Medicine
15672,M,Statistics
15673,M,Mathematics
15674,M,Informatics
15675,M,Informatics
15676,M,Mathematics
15677,M,Mathematics
15678,M,BusinessAdministration
15679,M,Statistics
15680,M,Statistics
15681,M,Mathematics
15682,M,Physics
15684,M,Low
15685,M,BusinessAdministration
15686,M,Informatics
15687,M,Mathematics
15688,M,Psychology
15689,M,Mathematics
15690,M,Low
15691,M,Economics
15692,M,BusinessAdministration
15693,M,BusinessAdministration
15694,M,BusinessAdministration
15695,M,Psychology
15696,M,Physics
15697,M,Economics
15698,M,Psychology
15699,M,Biology
15700,M,Medicine
15701,M,Economics
15702,M,Economics
15703,M,BusinessAdministration
15704,M,Economics
15705,M,Psychology
15706,M,Psychology
15707,M,Low
15708,M,Low
15709,M,Economics
15710,M,Mathematics
15711,M,Low
15712,M,Mathematics
15713,M,Mathematics
15714,M,Mathematics
15715,M,Mathematics
15716,M,BusinessAdministration
15717,M,Mathematics
15718,M,Physics
15719,M,Economics
15720,M,BusinessAdministration
15721,M,Economics
15722,M,Mathematics
15723,M,Economics
15724,M,Economics
15725,M,Medicine
15726,M,Economics
15727,M,Informatics
15728,M,Statistics
15729,M,Low
15730,M,Informatics
15731,M,BusinessAdministration
15732,M,Psychology
15733,M,Psychology
15734,M,Statistics
15735,M,Statistics
15736,M,Mathematics
15737,M,Informatics
15738,M,Informatics
15739,M,Physics
15740,M,Informatics
15741,M,Low
15742,M,Medicine
15743,M,BusinessAdministration
15744,M,Mathematics
15745,M,Economics
15746,M,Physics
15747,M,Mathematics
15748,M,Statistics
15749,M,Statistics
15750,M,Informatics
15751,M,Psychology
15752,M,Mathematics
15753,M,Mathematics
15754,M,Mathematics
15755,M,Statistics
15756,M,Mathematics
15757,M,Psychology
15758,M,Mathematics
15759,M,Statistics
15760,M,Informatics
15761,M,Low
15762,M,Psychology
15763,M,Low
15764,M,Statistics
15765,M,Medicine
15766,M,BusinessAdministration
15767,M,Mathematics
15768,M,BusinessAdministration
15769,M,BusinessAdministration
15770,M,BusinessAdministration
15771,M,Statistics
15772,M,BusinessAdministration
15773,M,Statistics
15774,M,Psychology
15775,M,Economics
15776,M,Mathematics
15777,M,Low
15778,M,Economics
15779,M,Mathematics
15780,M,BusinessAdministration
15781,M,Medicine
15782,M,Statistics
15783,M,BusinessAdministration
15784,M,Mathematics
15785,M,BusinessAdministration
15786,M,Informatics
15787,M,Economics
15788,M,BusinessAdministration
15789,M,Statistics
15790,M,BusinessAdministration
15791,M,Economics
15792,M,Psychology
15793,M,Statistics
15794,M,BusinessAdministration
15795,M,Medicine
15796,M,Psychology
15797,M,Economics
15798,M,Psychology
15799,M,Mathematics
15800,M,Economics
15801,M,Psychology
15802,M,Psychology
15803,M,Statistics
15804,M,BusinessAdministration
15805,M,Low
15806,M,Psychology
15807,M,Economics
15808,M,BusinessAdministration
15809,M,Economics
15810,M,Mathematics
15811,M,Economics
15812,M,Low
15813,M,Informatics
15814,M,Psychology
15815,M,Psychology
15816,M,Low
15817,M,Psychology
15818,M,BusinessAdministration
15819,M,Informatics
15820,M,Low
15821,M,Mathematics
15822,M,Physics
15823,M,Economics
15824,M,Medicine
15825,M,Statistics
15826,M,Medicine
15827,M,Medicine
15828,M,Biology
15829,M,Biology
15830,M,BusinessAdministration
15831,M,Economics
15832,M,Economics
15833,M,Medicine
15834,M,Economics
15835,M,Economics
15836,M,Medicine
15837,M,Psychology
15838,M,Medicine
15839,M,Medicine
15840,M,Psychology
15841,M,Psychology
15842,M,Mathematics
15843,M,Psychology
15844,M,Psychology
15845,M,Mathematics
15846,M,Mathematics
15847,M,Economics
15848,M,Psychology
15849,M,Economics
15850,M,Economics
15851,M,Physics
15853,M,Medicine
15854,M,Physics
15855,M,Mathematics
15856,M,Medicine
15857,M,Psychology
15858,M,BusinessAdministration
15859,M,Mathematics
15860,M,Informatics
15861,M,Economics
15862,M,Economics
15863,M,Economics
15864,M,Informatics
15865,M,Informatics
15866,M,Medicine
15867,M,Mathematics
15868,M,Low
15869,M,Mathematics
15870,M,Statistics
15871,M,Statistics
15872,M,Low
15873,M,Informatics
15874,M,Economics
15875,M,Mathematics
15876,M,Mathematics
15877,M,Psychology
15878,M,Statistics
